"run","tick","Name2","MonXs","MonYs","ClassNames"
14,10.0,"9999","9999","9999","9999"
14,10.0,"9999","9999","9999","9999"
14,10.0,"9999","9999","9999","9999"
14,10.0,"9999","9999","9999","9999"
14,10.0,"9999","9999","9999","9999"
14,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
15,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
16,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
17,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
18,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
19,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
20,10.0,"9999","9999","9999","9999"
